站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56080,20220607203318,3.1,1022.9,79,67,11.9,1.1,10273.1
56093,20220607203318,21.3,1003.8,87,135,10.6,0.6,10362.9
56096,20220607203318,34.1,1022.4,90,184,6.7,0.7,10183.6
57014,20220607203318,4.2,1008.6,28,256,12.8,0.8,10347.4
57996,20220607203318,29.5,1009.3,29,218,1.4,0.2,10352.9
59072,20220607203318,16.0,1022.3,72,93,10.6,0.5,10227.2
59082,20220607203318,24.2,1009.0,92,41,1.6,0.4,10196.6
59087,20220607203318,24.9,1003.6,80,4,12.2,1.1,10125.0
59088,20220607203318,1.4,1000.6,34,352,0.1,0.1,10058.2
59096,20220607203318,0.9,1004.7,88,141,9.0,0.2,10313.9
59097,20220607203318,33.4,1019.1,79,340,10.9,0.9,10191.9
59107,20220607203318,22.1,1006.1,93,111,0.5,0.3,10261.2
59116,20220607203318,31.7,1003.7,8,62,13.6,0.8,10345.1
59117,20220607203318,1.4,1023.1,98,355,12.8,0.0,10304.6
59271,20220607203318,11.7,1026.4,95,98,2.0,0.8,10016.6
59278,20220607203318,0.1,1004.8,45,7,9.6,0.4,10317.0
59280,20220607203318,20.3,1009.7,18,251,4.6,0.0,10325.9
59287,20220607203318,32.6,1002.1,20,260,12.9,0.0,10097.5
59289,20220607203318,27.0,1005.2,84,9,0.6,0.1,10292.7
59293,20220607203318,29.1,1009.1,78,12,9.4,1.4,10412.3
59294,20220607203318,34.0,1021.2,42,112,2.6,0.2,10089.7
59298,20220607203318,30.7,1010.8,89,217,0.9,1.1,10012.0
59303,20220607203318,17.5,1024.0,5,319,13.7,0.3,10154.0
59304,20220607203318,11.1,1014.8,76,303,1.9,0.5,10399.7
59306,20220607203318,10.7,1016.4,7,176,9.3,1.5,10109.2
59310,20220607203318,33.0,1021.6,24,185,0.2,1.5,10195.6
59316,20220607203318,23.1,1020.2,33,254,10.2,0.4,10254.1
59317,20220607203318,34.7,1007.8,83,44,4.6,0.1,10410.5
59324,20220607203318,22.8,1020.6,48,81,4.7,1.4,10265.4
59456,20220607203318,8.7,1017.2,38,343,2.1,0.4,10282.0
59462,20220607203318,5.3,1024.3,63,266,9.6,1.0,10144.4
59478,20220607203318,27.9,1008.8,95,40,6.3,1.2,10395.7
59485,20220607203318,14.5,1009.9,37,317,10.6,0.0,10036.6
59488,20220607203318,13.8,1002.9,49,196,5.1,0.2,10038.0
59493,20220607203318,0.7,1010.3,20,357,12.4,0.6,10339.0
59501,20220607203318,12.4,1009.0,77,268,6.3,1.4,10035.0
59658,20220607203318,10.5,1007.5,86,258,14.0,0.1,10095.6
59663,20220607203318,2.7,1016.4,27,1,10.5,0.7,10022.5
59664,20220607203318,5.6,1004.0,10,333,6.5,1.3,10322.3
59673,20220607203318,0.9,1006.5,68,41,4.5,0.3,10185.8
59754,20220607203318,29.6,1003.6,91,129,1.8,0.3,10370.0
57947,20220607203318,1.1,1021.8,96,216,1.4,0.1,10432.5
57957,20220607203318,5.7,1025.0,9,329,11.7,0.1,10408.6
57958,20220607203318,30.6,1005.8,98,34,6.5,1.2,10021.7
59021,20220607203318,21.1,1008.5,19,264,7.8,1.2,10319.0
59023,20220607203318,25.2,1002.3,46,307,14.1,0.0,10182.9
59027,20220607203318,20.3,1008.0,74,177,11.8,1.3,10461.1
59037,20220607203318,2.5,1021.3,74,268,10.3,0.2,10403.9
59046,20220607203318,3.1,1007.7,32,332,9.7,1.3,10147.3
59058,20220607203318,13.1,1013.4,26,23,9.7,0.2,10204.7
59065,20220607203318,30.5,1013.9,99,138,13.0,0.3,10141.4
59209,20220607203318,1.1,1004.2,87,25,1.0,0.7,10036.4
59211,20220607203318,17.6,1011.6,2,124,11.8,0.0,10004.9
59218,20220607203318,25.8,1021.8,77,344,9.2,1.0,10276.6
59228,20220607203318,3.2,1010.6,3,254,4.1,0.0,10223.1
59242,20220607203318,25.9,1010.1,61,313,3.5,0.2,10377.3
59254,20220607203318,18.6,1012.7,65,90,3.8,1.3,10314.6
59265,20220607203318,0.2,1004.4,64,26,3.2,1.2,10162.0
59417,20220607203318,29.0,1021.3,96,329,7.4,1.3,10052.9
59431,20220607203318,0.1,1003.2,89,188,3.0,1.2,10086.1
59446,20220607203318,15.5,1023.1,73,132,10.5,0.0,10107.1
59453,20220607203318,0.6,1024.9,70,276,5.5,1.3,10238.2
59626,20220607203318,19.6,1024.9,59,295,2.7,0.5,10359.2
59631,20220607203318,29.6,1011.7,40,307,10.6,1.5,10360.7
59632,20220607203318,10.0,1022.2,22,73,2.5,1.3,10141.7
59644,20220607203318,32.5,1000.9,41,258,3.5,0.1,10075.0
59647,20220607203318,25.6,1013.6,70,261,7.5,0.7,10331.1
56691,20220607203318,22.5,1014.2,85,144,8.7,0.3,10167.3
56693,20220607203318,21.4,1008.8,83,322,3.2,1.5,10455.0
56792,20220607203318,13.6,1006.1,2,0,7.8,0.5,10283.5
56793,20220607203318,8.7,1001.7,54,316,9.9,0.6,10153.5
57606,20220607203318,13.0,1000.2,90,59,3.6,0.9,10414.3
57614,20220607203318,10.5,1013.1,11,257,10.6,0.8,10162.1
57625,20220607203318,28.2,1003.8,87,38,4.6,0.7,10441.6
57647,20220607203318,30.4,1000.0,10,140,3.3,0.2,10492.1
57707,20220607203318,30.4,1013.2,91,20,9.1,0.7,10027.5
57710,20220607203318,19.9,1023.7,27,123,5.8,0.8,10379.5
57712,20220607203318,32.9,1000.6,24,204,3.1,0.5,10043.8
57718,20220607203318,28.1,1001.2,95,44,7.9,0.3,10151.9
57722,20220607203318,14.0,1014.8,45,228,10.5,1.0,10294.7
57729,20220607203318,5.0,1002.6,53,247,7.5,0.3,10236.2
57731,20220607203318,5.5,1022.2,3,319,0.0,0.5,10020.3
57741,20220607203318,1.4,1018.2,59,251,3.6,0.0,10024.1
57803,20220607203318,5.8,1010.3,12,190,7.6,1.5,10339.8
57805,20220607203318,10.4,1019.7,92,143,1.0,1.2,10246.0
57806,20220607203318,12.1,1025.8,42,120,9.2,1.5,10389.0
57816,20220607203318,28.6,1004.3,27,228,1.0,0.9,10074.4
57825,20220607203318,21.4,1001.1,7,281,4.9,1.3,10487.3
57827,20220607203318,27.0,1012.5,75,320,11.9,0.5,10189.4
57832,20220607203318,6.1,1000.4,7,18,3.4,1.5,10182.7
57839,20220607203318,26.6,1023.4,10,226,11.7,1.1,10147.4
57840,20220607203318,9.5,1010.4,47,75,1.6,1.2,10384.4
57902,20220607203318,21.6,1011.9,33,235,4.9,0.6,10264.4
57906,20220607203318,2.2,1010.4,52,281,13.5,0.9,10096.2
57907,20220607203318,13.5,1021.6,10,273,0.2,0.6,10496.9
57910,20220607203318,26.8,1021.7,86,21,3.2,0.7,10355.7
57912,20220607203318,15.3,1003.3,19,7,1.2,1.0,10161.3
57916,20220607203318,18.8,1001.6,71,3,8.7,0.9,10058.2
57922,20220607203318,18.4,1016.2,56,128,13.8,1.2,10306.5
57926,20220607203318,0.0,1009.1,33,34,9.5,0.6,10238.5
57932,20220607203318,6.4,1019.6,98,197,13.9,1.5,10347.2
59758,20220607203318,23.2,1004.4,60,204,13.2,0.5,10192.7
59838,20220607203318,27.6,1014.4,36,306,8.6,0.2,10251.6
59845,20220607203318,6.0,1021.3,49,259,14.6,0.8,10242.1
59849,20220607203318,11.9,1005.3,54,181,0.0,1.4,10420.1
59855,20220607203318,33.7,1005.7,97,253,8.7,0.7,10004.1
59948,20220607203318,33.7,1001.2,10,281,14.3,0.4,10356.4
59954,20220607203318,16.4,1008.2,86,78,14.7,0.1,10015.4
59981,20220607203318,25.8,1019.6,16,258,1.6,0.4,10265.3
53399,20220607203318,11.2,1021.9,59,178,13.8,1.0,10367.5
53593,20220607203318,3.4,1014.7,13,129,10.1,0.9,10191.4
53698,20220607203318,6.1,1015.8,82,286,5.7,0.2,10408.2
53798,20220607203318,21.6,1021.4,15,40,12.0,0.5,10391.9
54308,20220607203318,10.1,1023.8,99,347,6.9,0.4,10446.8
54311,20220607203318,23.5,1023.5,21,117,7.9,1.2,10232.0
54401,20220607203318,30.3,1006.3,81,274,7.6,1.3,10100.3
54405,20220607203318,22.9,1025.1,39,299,13.5,1.2,10397.3
54423,20220607203318,10.6,1024.4,79,136,13.2,0.0,10229.5
54429,20220607203318,32.8,1002.7,21,302,5.4,1.2,10221.7
54436,20220607203318,18.7,1021.6,90,13,3.4,0.9,10024.3
54449,20220607203318,8.7,1022.4,93,107,11.8,1.4,10329.0
54518,20220607203318,15.2,1024.0,80,43,11.9,0.1,10424.2
54534,20220607203318,13.2,1014.8,67,98,12.7,0.6,10082.7
54535,20220607203318,17.8,1004.7,25,336,0.8,1.3,10008.9
54539,20220607203318,16.4,1005.7,21,339,7.1,0.5,10136.8
54602,20220607203318,4.9,1006.7,47,157,3.2,0.9,10254.1
54606,20220607203318,8.3,1001.6,24,348,12.6,0.1,10338.3
54618,20220607203318,20.8,1007.1,40,6,1.3,0.3,10465.4
54624,20220607203318,27.4,1026.0,36,348,1.7,0.8,10192.2
54705,20220607203318,5.1,1012.8,40,352,7.0,0.5,10449.0
53898,20220607203318,25.4,1015.4,42,58,0.0,0.8,10099.5
53986,20220607203318,1.4,1001.4,86,184,9.0,0.4,10492.5
57051,20220607203318,6.2,1008.4,26,229,7.0,0.9,10043.1
57067,20220607203318,10.6,1023.4,30,220,9.2,0.0,10322.6
57071,20220607203318,25.6,1009.0,47,69,11.9,0.0,10118.2
57077,20220607203318,28.0,1010.8,100,321,11.8,1.2,10361.4
57083,20220607203318,32.0,1024.4,9,356,0.0,0.6,10201.1
57084,20220607203318,16.0,1013.9,47,112,2.0,0.4,10115.8
57089,20220607203318,12.5,1006.6,10,228,10.4,0.4,10316.1
57091,20220607203318,1.1,1004.8,31,289,0.6,0.9,10172.4
57156,20220607203318,8.3,1012.3,41,17,2.4,0.4,10419.3
57178,20220607203318,24.4,1023.6,3,87,3.7,0.8,10295.3
57181,20220607203318,28.0,1010.3,5,63,7.5,0.5,10432.8
57193,20220607203318,22.2,1001.6,55,296,1.9,0.0,10241.6
57285,20220607203318,16.8,1005.5,9,224,8.0,0.0,10131.3
57290,20220607203318,28.2,1016.4,99,220,8.7,1.2,10283.9
57297,20220607203318,22.1,1025.8,40,114,3.3,0.7,10415.4
58005,20220607203318,22.0,1010.8,67,181,3.0,1.2,10062.5
58111,20220607203318,21.8,1000.8,57,141,7.5,0.4,10319.8
58208,20220607203318,26.6,1018.0,32,312,1.4,0.6,10146.9
50136,20220607203318,20.3,1020.4,25,98,13.9,0.3,10438.1
50246,20220607203318,25.4,1010.1,76,123,6.4,1.3,10191.6
50247,20220607203318,4.7,1010.3,76,120,12.3,0.7,10046.5
50349,20220607203318,21.3,1024.7,20,173,1.2,0.3,10060.0
50353,20220607203318,12.0,1022.8,11,52,6.7,0.2,10161.1
50442,20220607203318,1.3,1005.9,76,132,0.5,1.0,10225.4
50468,20220607203318,21.8,1009.5,45,290,0.8,1.5,10118.4
50557,20220607203318,3.8,1024.2,53,231,10.0,0.3,10138.3
50564,20220607203318,34.4,1001.4,4,85,5.7,0.5,10301.4
50656,20220607203318,8.1,1003.7,40,166,5.1,0.3,10416.0
50658,20220607203318,21.7,1022.9,38,291,6.5,0.2,10097.1
50674,20220607203318,34.1,1022.3,25,99,10.6,0.8,10491.4
50739,20220607203318,4.2,1026.1,28,204,7.8,1.0,10106.6
50742,20220607203318,31.8,1006.3,47,244,5.2,0.2,10326.9
50745,20220607203318,11.8,1015.8,21,234,7.2,0.6,10014.1
50756,20220607203318,10.8,1024.2,100,45,14.5,0.3,10426.6
50758,20220607203318,31.2,1013.3,15,163,5.4,1.0,10497.0
50774,20220607203318,23.4,1000.9,58,290,7.4,1.2,10234.0
50778,20220607203318,17.1,1011.2,38,290,4.7,0.5,10301.2
50788,20220607203318,16.4,1009.4,95,181,1.1,0.5,10074.5
50844,20220607203318,32.3,1022.3,3,174,12.3,0.4,10484.4
50853,20220607203318,28.3,1025.2,67,354,8.7,0.3,10064.4
50854,20220607203318,16.2,1018.6,71,100,7.3,0.3,10135.7
50862,20220607203318,2.2,1004.2,19,14,13.8,0.4,10240.3
50873,20220607203318,19.0,1007.2,82,261,12.7,1.5,10487.0
50877,20220607203318,0.7,1012.8,6,30,11.6,1.5,10187.8
50888,20220607203318,24.9,1013.9,81,348,3.0,1.4,10125.0
50950,20220607203318,29.1,1016.0,83,88,12.9,0.1,10312.3
50953,20220607203318,34.2,1000.8,30,71,12.1,0.6,10264.6
50955,20220607203318,16.1,1002.7,13,221,5.1,1.3,10453.5
50963,20220607203318,15.9,1023.3,28,136,9.2,1.5,10070.3
50968,20220607203318,26.1,1013.6,6,210,12.3,0.3,10336.3
50973,20220607203318,7.8,1012.0,86,122,5.6,0.3,10476.0
50978,20220607203318,33.6,1025.7,31,297,2.7,1.4,10476.4
50983,20220607203318,1.5,1014.1,14,19,10.4,0.4,10288.8
54094,20220607203318,8.0,1019.6,20,243,11.3,1.2,10152.2
54096,20220607203318,24.5,1018.1,69,331,5.8,1.0,10327.7
57251,20220607203318,1.5,1022.1,11,223,0.0,0.4,10420.0
57256,20220607203318,0.0,1012.4,4,157,9.6,0.1,10106.7
57259,20220607203318,1.5,1007.4,32,231,1.1,0.3,10057.3
57265,20220607203318,26.3,1005.6,32,202,4.7,0.8,10466.5
57278,20220607203318,19.4,1013.1,23,2,7.9,0.1,10344.3
57279,20220607203318,26.2,1012.5,92,227,11.0,1.0,10437.7
57355,20220607203318,17.0,1016.5,74,68,12.5,1.2,10297.9
57358,20220607203318,27.8,1012.7,38,244,3.9,1.3,10334.5
57359,20220607203318,0.0,1013.6,85,138,12.9,1.4,10032.7
57363,20220607203318,2.5,1013.6,92,339,11.7,1.0,10071.1
57378,20220607203318,18.3,1025.0,16,27,14.8,0.8,10072.0
57381,20220607203318,11.4,1019.7,60,131,10.2,0.0,10498.9
57395,20220607203318,10.8,1026.2,6,241,9.0,0.1,10253.1
57399,20220607203318,31.2,1019.8,54,119,8.9,0.8,10483.6
57439,20220607203318,16.8,1011.0,70,297,6.2,0.0,10033.4
57445,20220607203318,28.2,1019.7,25,295,1.5,1.5,10286.5
57447,20220607203318,18.0,1013.1,74,340,14.9,1.5,10239.7
57458,20220607203318,34.2,1012.0,26,241,11.8,0.2,10445.0
57461,20220607203318,17.9,1015.1,64,300,5.8,0.5,10091.3
57476,20220607203318,12.7,1005.7,87,353,14.0,1.4,10071.5
57482,20220607203318,18.0,1000.0,68,196,12.7,0.5,10253.7
57483,20220607203318,18.1,1022.4,82,161,4.6,1.5,10243.0
57493,20220607203318,17.1,1008.2,28,357,6.6,1.4,10138.3
57494,20220607203318,14.5,1022.8,8,155,9.3,1.0,10452.1
57545,20220607203318,5.0,1026.4,3,50,5.2,0.9,10458.1
57573,20220607203318,22.5,1011.4,55,341,8.8,0.3,10498.7
57581,20220607203318,5.7,1011.4,18,172,8.4,0.4,10420.1
57583,20220607203318,12.0,1011.4,79,184,1.0,1.0,10007.4
57595,20220607203318,27.1,1017.0,54,238,8.6,1.5,10022.9
58402,20220607203318,31.9,1006.1,47,301,4.1,0.4,10043.8
58407,20220607203318,32.2,1019.9,66,8,8.4,0.2,10140.5
58500,20220607203318,13.3,1006.1,54,190,6.2,0.8,10412.5
57554,20220607203318,1.6,1025.3,71,69,5.0,0.3,10366.7
57562,20220607203318,1.1,1023.7,48,221,0.9,0.1,10083.1
57574,20220607203318,8.1,1000.9,86,275,8.9,0.6,10134.0
57584,20220607203318,31.2,1017.6,77,85,6.4,0.6,10012.6
57642,20220607203318,1.2,1013.4,66,333,8.2,0.4,10022.0
57649,20220607203318,21.7,1011.1,3,64,4.4,0.1,10394.8
57655,20220607203318,30.0,1004.4,61,199,14.8,0.5,10322.8
57662,20220607203318,5.2,1000.9,51,4,13.5,0.7,10418.2
57669,20220607203318,16.0,1002.4,81,287,2.3,1.4,10037.2
57671,20220607203318,10.6,1017.9,68,33,14.7,0.5,10045.2
57673,20220607203318,20.1,1002.2,76,168,7.3,1.5,10398.0
57679,20220607203318,31.3,1010.7,55,23,3.3,0.0,10168.4
57682,20220607203318,12.1,1020.3,42,299,14.4,1.0,10091.1
57687,20220607203318,25.8,1017.8,32,346,10.4,0.6,10278.0
57745,20220607203318,8.6,1003.4,42,135,9.3,1.2,10132.1
57749,20220607203318,9.0,1022.0,56,133,13.9,0.1,10355.2
57752,20220607203318,26.5,1021.5,37,152,5.1,1.4,10218.6
57758,20220607203318,8.4,1004.2,62,325,7.2,0.4,10260.7
57761,20220607203318,0.5,1014.2,68,37,1.3,0.8,10186.2
57766,20220607203318,17.7,1011.8,21,258,13.3,0.3,10117.2
57774,20220607203318,4.7,1009.8,32,76,0.5,1.2,10309.6
57776,20220607203318,17.9,1024.3,52,244,0.2,1.2,10103.8
57779,20220607203318,33.2,1005.9,65,220,0.3,0.3,10136.8
57780,20220607203318,30.0,1010.8,7,288,12.1,0.2,10393.1
57841,20220607203318,0.0,1022.0,34,308,4.5,1.2,10414.0
57845,20220607203318,28.7,1024.9,65,69,8.4,0.3,10320.2
57853,20220607203318,28.4,1003.2,35,182,14.3,0.2,10420.4
57857,20220607203318,21.9,1014.4,97,357,7.7,1.0,10462.4
57860,20220607203318,22.3,1009.5,8,167,13.7,0.8,10022.4
57866,20220607203318,8.4,1003.2,13,344,4.3,0.9,10436.7
57872,20220607203318,31.7,1017.6,7,356,8.0,0.0,10069.8
57874,20220607203318,4.3,1008.8,94,234,12.7,0.9,10071.7
57889,20220607203318,18.1,1018.8,42,267,2.5,1.2,10356.1
57965,20220607203318,1.6,1010.6,52,298,14.8,1.1,10355.4
57972,20220607203318,9.2,1008.2,81,191,4.1,0.7,10435.3
57974,20220607203318,31.9,1015.6,72,307,7.4,0.4,10115.6
50936,20220607203318,15.4,1024.8,13,30,10.1,0.9,10407.7
50945,20220607203318,5.6,1000.4,33,153,4.5,1.1,10204.5
50948,20220607203318,21.8,1000.1,80,308,14.5,0.7,10376.5
50949,20220607203318,4.8,1025.8,5,98,3.0,0.7,10450.3
54041,20220607203318,27.2,1000.1,79,148,14.9,0.6,10326.3
54049,20220607203318,33.9,1024.8,88,332,5.2,0.0,10115.8
54063,20220607203318,16.4,1002.7,22,326,0.8,0.8,10074.6
54064,20220607203318,25.3,1011.5,99,2,10.8,0.6,10314.2
54142,20220607203318,25.9,1018.9,58,325,12.3,0.3,10246.0
54157,20220607203318,17.4,1024.3,28,117,12.8,0.6,10229.5
54161,20220607203318,32.1,1022.1,40,321,4.4,0.0,10312.6
54165,20220607203318,29.6,1018.8,66,250,12.3,0.0,10186.1
54171,20220607203318,13.9,1005.5,6,84,10.0,1.1,10493.4
54181,20220607203318,12.8,1014.2,79,239,8.2,0.5,10302.8
54186,20220607203318,22.2,1006.1,91,82,5.8,1.3,10118.6
54195,20220607203318,12.7,1003.9,55,160,10.7,0.4,10482.1
54260,20220607203318,15.3,1011.3,77,47,5.8,0.9,10059.9
54263,20220607203318,0.3,1008.3,65,275,10.1,1.4,10437.1
54266,20220607203318,30.6,1008.7,17,86,6.9,1.4,10076.2
54273,20220607203318,4.4,1023.0,65,205,8.6,1.4,10149.9
54276,20220607203318,20.6,1001.3,17,17,12.8,0.0,10383.0
54284,20220607203318,1.6,1012.6,89,359,2.4,0.0,10306.2
54285,20220607203318,28.5,1009.2,23,293,14.6,1.4,10018.7
54286,20220607203318,33.8,1006.8,48,146,3.8,1.5,10341.1
54292,20220607203318,20.3,1017.7,78,211,2.2,1.3,10298.9
54363,20220607203318,14.5,1016.5,98,8,11.6,0.9,10387.7
54374,20220607203318,8.7,1014.6,75,40,3.8,0.8,10069.6
54377,20220607203318,30.5,1022.3,45,92,3.7,1.1,10360.3
54386,20220607203318,8.2,1000.2,83,214,3.9,1.1,10064.4
58026,20220607203318,7.1,1002.4,79,144,9.9,0.3,10183.0
58027,20220607203318,1.8,1016.9,45,301,0.5,0.2,10288.5
58038,20220607203318,16.2,1023.4,67,33,5.7,0.2,10377.3
58040,20220607203318,2.9,1016.6,89,184,6.3,1.1,10484.7
58047,20220607203318,10.9,1007.4,56,27,9.3,0.5,10061.6
58130,20220607203318,8.1,1000.5,89,61,12.4,0.4,10312.9
58135,20220607203318,15.2,1001.8,57,8,7.2,1.1,10198.6
58138,20220607203318,31.3,1002.7,99,208,4.3,1.1,10422.3
58141,20220607203318,30.7,1004.0,83,110,9.6,0.5,10014.8
58143,20220607203318,19.6,1007.3,63,194,3.3,0.2,10371.2
58150,20220607203318,25.8,1005.0,20,122,8.8,1.1,10067.7
58158,20220607203318,5.9,1025.0,36,3,13.8,0.1,10167.3
58238,20220607203318,3.7,1022.9,28,100,3.6,0.9,10132.1
58241,20220607203318,31.9,1001.4,33,315,12.2,1.0,10254.0
58251,20220607203318,21.0,1020.4,6,117,3.4,0.8,10234.9
58252,20220607203318,18.2,1009.2,86,266,5.2,1.2,10091.4
58255,20220607203318,34.1,1015.8,6,334,3.4,0.4,10178.2
58259,20220607203318,15.9,1011.2,69,316,9.3,0.9,10233.5
58265,20220607203318,17.3,1012.9,93,84,10.0,1.0,10389.6
58343,20220607203318,29.3,1002.9,6,158,2.6,0.3,10307.0
58345,20220607203318,4.7,1014.5,27,343,12.5,1.5,10131.1
58354,20220607203318,18.4,1009.0,16,253,10.9,1.2,10288.9
58356,20220607203318,21.7,1012.1,25,109,9.2,1.2,10283.1
58358,20220607203318,8.5,1013.1,89,117,4.1,0.5,10461.5
57598,20220607203318,33.5,1004.8,33,272,0.4,1.0,10150.4
57696,20220607203318,15.3,1011.6,78,101,0.7,1.3,10200.1
57789,20220607203318,18.2,1000.6,68,101,7.4,1.1,10269.7
57793,20220607203318,2.8,1022.3,85,111,12.4,0.0,10380.9
57799,20220607203318,16.9,1004.5,30,127,0.8,1.3,10400.5
57894,20220607203318,6.1,1024.2,68,276,11.5,0.5,10269.6
57896,20220607203318,34.1,1004.5,65,261,2.3,1.5,10234.5
57993,20220607203318,20.3,1001.3,5,247,8.3,0.9,10263.6
58506,20220607203318,19.5,1019.5,21,57,3.5,1.3,10069.7
